rel_path	pc_path	group	owned_contract	sha256
camera/OriginalCameraView.cpp	src/camera/OriginalCameraView.cpp	render-gx-j3d-brlyt	GX/J3D/BRLYT/camera/light/render-state services expected by original Game code	34693d4799569401e85da1c2320262b1de345eab496a930a7180dc59f1887d68
camera/OriginalCameraView.hpp	src/camera/OriginalCameraView.hpp	render-gx-j3d-brlyt	GX/J3D/BRLYT/camera/light/render-state services expected by original Game code	c0b8700d8fc815d9762c3932038beae92206ab0d6351d9c1ee51be408534e0a9
camera/OriginalGameCamera.cpp	src/camera/OriginalGameCamera.cpp	render-gx-j3d-brlyt	GX/J3D/BRLYT/camera/light/render-state services expected by original Game code	a5820ce4ac42509cd4c99f5d3b174fd4f2b80b8a34b3ae99bf80d3a2f04c323f
camera/OriginalGameCamera.hpp	src/camera/OriginalGameCamera.hpp	render-gx-j3d-brlyt	GX/J3D/BRLYT/camera/light/render-state services expected by original Game code	41484c60410536792cebe8d62627da9515ac13d8409519e6ec9970089cf87589
camera/PublishedCameraTarget.cpp	src/camera/PublishedCameraTarget.cpp	render-gx-j3d-brlyt	GX/J3D/BRLYT/camera/light/render-state services expected by original Game code	4e87848baf44c7cca6594f55155634c92c87be8c245ad36ca2f1316f6f068e83
camera/PublishedCameraTarget.hpp	src/camera/PublishedCameraTarget.hpp	render-gx-j3d-brlyt	GX/J3D/BRLYT/camera/light/render-state services expected by original Game code	66b1feb0a2c7b194d6517b481cb7a49e300f38777feda9b1dd056e82f70874b8
camera/StageStartCamera.cpp	src/camera/StageStartCamera.cpp	render-gx-j3d-brlyt	GX/J3D/BRLYT/camera/light/render-state services expected by original Game code	c3466650a36c7b3e6bb2770c8b7651d74229ddc2cfb8b70c2c307fac82b0fd6e
camera/StageStartCamera.hpp	src/camera/StageStartCamera.hpp	render-gx-j3d-brlyt	GX/J3D/BRLYT/camera/light/render-state services expected by original Game code	5c657bcedfff1ca80606101b9d56a7380c6e2c435f7ecadb783402f7d5b14ee4
layout/BrfntFont.cpp	src/layout/BrfntFont.cpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	11701068f326dae2111defd1de1985f0dc5b09421be3b8f0f99963f5ea22e14c
layout/BrfntFont.hpp	src/layout/BrfntFont.hpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	8a1cb6d9d6228acfc657bc43c595088baa76b934363b69a4fb908cb0b6db8bdc
layout/BrlytLayout.cpp	src/layout/BrlytLayout.cpp	render-gx-j3d-brlyt	GX/J3D/BRLYT/camera/light/render-state services expected by original Game code	4fc9bde6eb3ad0a36565545b1b049ac8e9a12327a51da8e4648619efb6dfef2a
layout/BrlytLayout.hpp	src/layout/BrlytLayout.hpp	render-gx-j3d-brlyt	GX/J3D/BRLYT/camera/light/render-state services expected by original Game code	cccd3caa42e6f6af6dafc3330e85fb08bad5f49302669efc82410645c51da92e
layout/LayoutHost.hpp	src/layout/LayoutHost.hpp	platform-compat	miscellaneous host platform contract for original Game code	ce20a8b8c5e214326bd5b6df9cc95e53a15ffc0ff488c565a6721b2da78a7fc4
layout/LayoutManagerCompat.cpp	src/layout/LayoutManagerCompat.cpp	platform-compat	miscellaneous host platform contract for original Game code	7d31918a93aaf312a1ab0def61f5da594ae69d4bee2e2aaa478617d49911fa96
layout/LayoutResourceResolver.cpp	src/layout/LayoutResourceResolver.cpp	platform-compat	miscellaneous host platform contract for original Game code	3f16b94cdec6ae0097b50c74240f2c0a2b30ca03c0515c2f0a35142266daa157
layout/LayoutResourceResolver.hpp	src/layout/LayoutResourceResolver.hpp	platform-compat	miscellaneous host platform contract for original Game code	59a76065544b4cd676c5725ec512c894f2d8238d0d2b1fdfd20e4f82b349d390
layout/LayoutRuntime.cpp	src/layout/LayoutRuntime.cpp	platform-compat	miscellaneous host platform contract for original Game code	fc142c39b9497a1184295e6806f3b68dc245a14cf079fa3c575a436f4700f2c0
layout/LayoutRuntime.hpp	src/layout/LayoutRuntime.hpp	platform-compat	miscellaneous host platform contract for original Game code	eb93e4f709ef60fc331867f54589433fa51b1b8268414705d1dd12b9703e3c3e
layout/LayoutUtilCompat.cpp	src/layout/LayoutUtilCompat.cpp	platform-compat	miscellaneous host platform contract for original Game code	c4ac3699144e9b0f423fa865cad9418b967e12cb2e08a6a3bb56b9ecbdd1a362
layout/LytTexMap.cpp	src/layout/LytTexMap.cpp	render-gx-j3d-brlyt	GX/J3D/BRLYT/camera/light/render-state services expected by original Game code	ac329c3d750d912b2726afb4313d7147bb89a6cd0677b3579339ebf1a9cdb3ba
layout/LytTexMap.hpp	src/layout/LytTexMap.hpp	render-gx-j3d-brlyt	GX/J3D/BRLYT/camera/light/render-state services expected by original Game code	c03a397bd9085ab2123ba3e2f23385f0296118e75023c738c6abb0d5fe86ac99
layout/NativeLayoutResource.cpp	src/layout/NativeLayoutResource.cpp	platform-compat	miscellaneous host platform contract for original Game code	120dc1f94ee3fc5aa5cbae88e7e17409be80e6961b05f4934dcbd781f47ff65b
layout/NativeLayoutResource.hpp	src/layout/NativeLayoutResource.hpp	platform-compat	miscellaneous host platform contract for original Game code	ef7882c96230fbf50d60bc6f699e4e0597c0e15220bfec3d161c52ce132fdbcb
layout/Nw4rLayoutRecords.cpp	src/layout/Nw4rLayoutRecords.cpp	platform-compat	miscellaneous host platform contract for original Game code	0efed27b4850594a00a181ea10c31813b452aa1b21ada69018d3c18662ea78f6
layout/Nw4rLayoutRecords.hpp	src/layout/Nw4rLayoutRecords.hpp	platform-compat	miscellaneous host platform contract for original Game code	1166c29321c847c4cb26adbdb10785828f6d8ebbd72f268d39fa24b5d8e990a5
render/GXState.cpp	src/render/GXState.cpp	render-gx-j3d-brlyt	GX/J3D/BRLYT/camera/light/render-state services expected by original Game code	d5c9219c7eea2f7db04433511f8ee1880d5cf2f6d3d410f2346e8790aa513d5e
render/GXState.hpp	src/render/GXState.hpp	render-gx-j3d-brlyt	GX/J3D/BRLYT/camera/light/render-state services expected by original Game code	7a291c68ea032aaa4c477ab94e0e3f1a4f66b3790ce9872bc4bcdcfb6eb3777c
render/J3dAnimation.cpp	src/render/J3dAnimation.cpp	render-gx-j3d-brlyt	GX/J3D/BRLYT/camera/light/render-state services expected by original Game code	dc0883d5dd4c529eb5c7c9558b429b6c32f4076caab0d5a553c6b58478241d7a
render/J3dAnimation.hpp	src/render/J3dAnimation.hpp	render-gx-j3d-brlyt	GX/J3D/BRLYT/camera/light/render-state services expected by original Game code	1dea5f34fae996de9e900e3e78d965de90ba8ec36937ab29118d151248b0afe7
render/J3dMaterialRuntime.cpp	src/render/J3dMaterialRuntime.cpp	render-gx-j3d-brlyt	GX/J3D/BRLYT/camera/light/render-state services expected by original Game code	80109fa236607801527efe2116e57256f4a3b4f7e61216d1ada7acf6223255e1
render/J3dMaterialRuntime.hpp	src/render/J3dMaterialRuntime.hpp	render-gx-j3d-brlyt	GX/J3D/BRLYT/camera/light/render-state services expected by original Game code	ba59183cc1dfe749224265406aefabc02fa9bc0f402642c598748066a36f7878
render/J3dMatrix.cpp	src/render/J3dMatrix.cpp	render-gx-j3d-brlyt	GX/J3D/BRLYT/camera/light/render-state services expected by original Game code	f6bf0f5933d3131269107235c21c10cc09a8dbab3947640303fa59c6655278c5
render/J3dMatrix.hpp	src/render/J3dMatrix.hpp	render-gx-j3d-brlyt	GX/J3D/BRLYT/camera/light/render-state services expected by original Game code	20de80f2feeee18b8beb4c1463b680a395775a72d97ef0d3bb88c2b1ed538f7f
render/J3dModel.cpp	src/render/J3dModel.cpp	render-gx-j3d-brlyt	GX/J3D/BRLYT/camera/light/render-state services expected by original Game code	f54b09921528f8715602f51c021efeea471ba7057a301757f3a7a0e734111bc5
render/J3dModel.hpp	src/render/J3dModel.hpp	render-gx-j3d-brlyt	GX/J3D/BRLYT/camera/light/render-state services expected by original Game code	a55899c425022bbe1e0e543a8d7a4bccd011edfcacb25a2ce3dececcd7f40c07
render/J3dModelRenderer.cpp	src/render/J3dModelRenderer.cpp	render-gx-j3d-brlyt	GX/J3D/BRLYT/camera/light/render-state services expected by original Game code	5b2d351abe2684abd511b0330acdce4edf91039ddc5015de928caac664e66bad
render/J3dModelRenderer.hpp	src/render/J3dModelRenderer.hpp	render-gx-j3d-brlyt	GX/J3D/BRLYT/camera/light/render-state services expected by original Game code	b79d96cad05e12880d6a2bfdfaed491709e2aeaf342899c74a544774017859ce
render/J3dTexture.cpp	src/render/J3dTexture.cpp	render-gx-j3d-brlyt	GX/J3D/BRLYT/camera/light/render-state services expected by original Game code	99c4abce5e04d22606759f6c0a808d4616f7579adaebee22d1a31a02bab92709
render/J3dTexture.hpp	src/render/J3dTexture.hpp	render-gx-j3d-brlyt	GX/J3D/BRLYT/camera/light/render-state services expected by original Game code	906ffc81f34bc70323b16d60bb9b7caa355bd692ce632c1b8a64a2af2594425f
render/JMathTrig.cpp	src/render/JMathTrig.cpp	render-gx-j3d-brlyt	GX/J3D/BRLYT/camera/light/render-state services expected by original Game code	7e0f43fad64a77ff20c0da1b23150e05ab9747998ac54e51b5db8300ca075a1e
render/JMathTrig.hpp	src/render/JMathTrig.hpp	render-gx-j3d-brlyt	GX/J3D/BRLYT/camera/light/render-state services expected by original Game code	20d3fa7086d96ed2c3fc73eb6894c3888ea78ad9da65ce7caa4393d5d0f78ba0
resource/BasResource.cpp	src/resource/BasResource.cpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	0414a4e2ecb657a9c631487069ece84edb4f25313bf1776256f383738c6caba2
resource/BasResource.hpp	src/resource/BasResource.hpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	97c2572e49a143c905d501de79ccf3ed881b66f158610ca77428ac674c8b39a6
resource/BcsvTable.cpp	src/resource/BcsvTable.cpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	ed2aea777ef42fe223fafa66ab6299dbe05f2ed3822e5e4830053a5113c388bd
resource/BcsvTable.hpp	src/resource/BcsvTable.hpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	57336c34a92d1b1ace538c45d96d483a8680dbac7135644ed7f34a7c5b138667
resource/BmgMessageArchive.cpp	src/resource/BmgMessageArchive.cpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	98cfa99ec83b62e88f42e83d669c986f0b795f69f2209c26773613098883b3b2
resource/BmgMessageArchive.hpp	src/resource/BmgMessageArchive.hpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	0988d6814348f42c7f1dc01b005cc86f426fd90be4c210c882e99a3d424127df
resource/BtiTextureData.cpp	src/resource/BtiTextureData.cpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	a50eef3f613a4bb9043dfe07449c4149caa5c04cc4f3ce12eef42828a6e26f59
resource/BtiTextureData.hpp	src/resource/BtiTextureData.hpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	8463e7a08b2c105ba21cfdf0b0137c616be7adda44c66a244cf539f2e67b0a22
resource/EmbeddedGameTables.cpp	src/resource/EmbeddedGameTables.cpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	35c6c6d4674c9e747a727058cf384573fd62f55ca3d946dc5f33bb393b0f7e5c
resource/EmbeddedGameTables.hpp	src/resource/EmbeddedGameTables.hpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	32382de66ccfb3181b8e18634feda0d3133ed300465ef217e9d96358251e3302
resource/GameResourceRuntime.cpp	src/resource/GameResourceRuntime.cpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	eae10f91a30a1352ef245b0e9e9163c1734a806aebe2bb50fadae16dc2bb7207
resource/GameResourceRuntime.hpp	src/resource/GameResourceRuntime.hpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	48f9bfdc2505682ee87e38716133f7ff5eb3cd0f26955f7608a289b5020e8d00
resource/J3dAllocationIdentity.cpp	src/resource/J3dAllocationIdentity.cpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	8911610a6d584d2e758f3bfaa2c545be3d16e76f027d00b77caee057391122f1
resource/J3dAllocationIdentity.hpp	src/resource/J3dAllocationIdentity.hpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	d75a930f07a6c06c19b2e3a43b7dd83c7756099e1b8bb12b13d0b7fd4c989f40
resource/J3dAnimationResource.cpp	src/resource/J3dAnimationResource.cpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	c3cce22ce4f0e050fae66f11ccc44d84b0a36b52eb45f3120420dea01447b60d
resource/J3dAnimationResource.hpp	src/resource/J3dAnimationResource.hpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	846cb795fc57e7c818b7553669428040631c64cd1997d0e74d9aa83f7bce8bfa
resource/J3dGeometryData.cpp	src/resource/J3dGeometryData.cpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	b7f32137b62e3bf7e9f672f01c8f4ad4013ca5b487e7eb3f7ea84758546ee079
resource/J3dGeometryData.hpp	src/resource/J3dGeometryData.hpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	470f2c8043241b8a7431e7b4fae0f6fc27f11baaf4dbd1e7c7823d8e58050db5
resource/J3dJointData.cpp	src/resource/J3dJointData.cpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	c9e1e4483cab6ebeddb7387157a2bcf78617437980729052fb264d0d6defb6a2
resource/J3dJointData.hpp	src/resource/J3dJointData.hpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	ec8484b23718f228fa16236da38b0311c31eb91b3137ce1e396bce9f739054a3
resource/J3dMaterialBlockData.cpp	src/resource/J3dMaterialBlockData.cpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	d14ad4e553d3b027dc52234f77c3519085708e68814b00f620183f0117e8eb0d
resource/J3dMaterialBlockData.hpp	src/resource/J3dMaterialBlockData.hpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	521ecc89a25d6af2fed76f7f3b1312c08e147214bfaa6a02e45ff05bab4cd01f
resource/J3dMaterialTableData.cpp	src/resource/J3dMaterialTableData.cpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	2f4de5725bf405929aa2222b8e502fab6d8b9863667c9081cab0b19da469103e
resource/J3dMaterialTableData.hpp	src/resource/J3dMaterialTableData.hpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	4f5c2fa72df197feecb9bf6b44ff41876246ae0f74407278e02d2b2327dfded6
resource/J3dModelResource.cpp	src/resource/J3dModelResource.cpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	1e76c44130d8cd2652e3e6912839b9e077a26efa4a1d7bbc2809c1a00a10119d
resource/J3dModelResource.hpp	src/resource/J3dModelResource.hpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	d44328fd80178923fac479d1eaa93a1771d8bd7687c5569d4bf701610bc56e2a
resource/J3dNameData.cpp	src/resource/J3dNameData.cpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	556740e95b5aec13f97eccc02f3af98d0f617e7f287a4c5fb7b05e2bf79811b0
resource/J3dNameData.hpp	src/resource/J3dNameData.hpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	4885970ee6ef0de52ae27a591363e9bf57b85b084afb71dbe99bfe80a61c1c41
resource/J3dNativeBlock.hpp	src/resource/J3dNativeBlock.hpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	1902ba8832c505d42fd56690ac1788ab4bd39ae94cef14da49236dcb784756f8
resource/J3dTextureData.cpp	src/resource/J3dTextureData.cpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	dc721f78ca126b12151a3b37aa5d7fe13833327198656a07167e4640a7572173
resource/J3dTextureData.hpp	src/resource/J3dTextureData.hpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	62ad2b9dd4a594e5879437a2814b751323ca08a586ba35e01941464f7d92a4cf
resource/J3dTransformAnimation.cpp	src/resource/J3dTransformAnimation.cpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	643547d1f4e8180a02199e10fb58f4f6c7d1b4692117a10932a6662ad1cebbb2
resource/J3dTransformAnimation.hpp	src/resource/J3dTransformAnimation.hpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	7619caa839089552db6d1b8c7ce561276111771ccf3195b9d7c039d714cb0f31
resource/JMapResource.cpp	src/resource/JMapResource.cpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	ad7b55e799149a8de81608dada5a896ebe8f6e86c1db1a4cdd779abb3d3b7166
resource/JMapResource.hpp	src/resource/JMapResource.hpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	7f22a366626353ccbb4eacb01fdf97553bf1f95dc74025ce86b19392027aca1e
resource/JpcResource.cpp	src/resource/JpcResource.cpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	06f195fc25444c029698a9593ed2cb837f7e41d31aea0ed09753ad022c82d8b6
resource/JpcResource.hpp	src/resource/JpcResource.hpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	6f4d4521e0d038640ca31ab726b121ee3b417ad573a8e4ac6865a98720f1067d
resource/KCollisionResource.cpp	src/resource/KCollisionResource.cpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	c3f377b41436a00d5fe7f78a4fc2b41e95d58f29205e18a4478204413e6a0a1b
resource/KCollisionResource.hpp	src/resource/KCollisionResource.hpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	f4734858741683a28999f082e8275904315a63c453a48d9065827714faaacb3f
resource/Mem1ResourceHeap.cpp	src/resource/Mem1ResourceHeap.cpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	9b752fc2907ad717e6a3843e7042f95e2d9c345c6c7c79447840dbced5896fad
resource/Mem1ResourceHeap.hpp	src/resource/Mem1ResourceHeap.hpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	348c15429121b03576987835bad6d9f90feb2c064d96ac0a1f8e89387a9ce9be
resource/NativeBmgResource.cpp	src/resource/NativeBmgResource.cpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	227d0c94b156ad53bd69b9cb959743099b3e575dbe06b4c109c07bb5db3364a5
resource/NativeBmgResource.hpp	src/resource/NativeBmgResource.hpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	cc2dd85208a2b065d4ae1e065f14aef7caeab5a86c8a4c4054ba7c8db056a720
resource/NativeTextureImage.cpp	src/resource/NativeTextureImage.cpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	c692b274f8edde06b97704f2953227467f1cf10cf04c95121d8afb6227eef4ec
resource/NativeTextureImage.hpp	src/resource/NativeTextureImage.hpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	72f03dd2952d96129f32d8f394fb1bda0f4018f05b219ed0f91a78dc4d89c9b4
resource/RarcArchive.cpp	src/resource/RarcArchive.cpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	bf2b7c761e6263aed0f223ff653821996152fd8803c836309bf84e75df78775b
resource/RarcArchive.hpp	src/resource/RarcArchive.hpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	16352a1bb3e47affd3402f6e8249c92839b42dfe0394126c99e8bdf3c440f8bc
resource/TextEncoding.cpp	src/resource/TextEncoding.cpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	ba59c13e61b3268a07ae5a91aca638bdd5a7df0f5724090a4b6d3eebe4d9c808
resource/TextEncoding.hpp	src/resource/TextEncoding.hpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	59427c23279d21c8c17e92656c69790f3ea25fe21aaa29b3acd9194ed8ad47e8
resource/TplTexture.cpp	src/resource/TplTexture.cpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	6aa95f227ac231731e1f7e0bff30c005122c5524de7553647edd9f9e296c013e
resource/TplTexture.hpp	src/resource/TplTexture.hpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	3236da843ff0e214e941a1979834bb1b3f7213ad835294f9835df6b066dd4f03
resource/TplTextureData.cpp	src/resource/TplTextureData.cpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	9933357dd1646e231520a8c03786c792fd4cad3eeee8f173fbaa3e58b58f0268
resource/TplTextureData.hpp	src/resource/TplTextureData.hpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	4187653e740d3865e7263c1fa8ab0f67c4f5ac01c82cceded98ac5644f8faead
resource/Yaz0.cpp	src/resource/Yaz0.cpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	4d8966f28398916c0ad28da607f41f0f84ed879ac2254133c4872d0e3c520d8b
resource/Yaz0.hpp	src/resource/Yaz0.hpp	resource-message-font-texture	DVD/RARC/Yaz0/BCSV/BMG/BRFNT/TPL/text resource services	cde99f94cd4b5d8ad1c1329c3c45d92ef0fa41c271f319bede191f838eadf932
runtime/ArchiveMountService.cpp	src/runtime/ArchiveMountService.cpp	platform-compat	miscellaneous host platform contract for original Game code	c564e6b362b09f66b0b98fd3ceff4250d4352d4444d2f919fe8ba9c86a6b0519
runtime/ArchiveMountService.hpp	src/runtime/ArchiveMountService.hpp	platform-compat	miscellaneous host platform contract for original Game code	16c0ec0697e81d3021440143e7cfa99684801087d5d6c4eb585058721a6017ac
runtime/ConsoleNandImport.cpp	src/runtime/ConsoleNandImport.cpp	platform-compat	miscellaneous host platform contract for original Game code	0635f3711d52d1f637a82e2906b682a3642617a3efe9d334e1f99fc85b558f43
runtime/ConsoleNandImport.hpp	src/runtime/ConsoleNandImport.hpp	platform-compat	miscellaneous host platform contract for original Game code	603fb3a278669fc72731cb61f34a5edd8cab89268a1a06771fe3a642d199e857
runtime/DebugWpadInputFile.cpp	src/runtime/DebugWpadInputFile.cpp	platform-compat	miscellaneous host platform contract for original Game code	583fa161a62b0877d218be50e2600f694ad7570228de66560adcffd862ff18a3
runtime/DebugWpadInputFile.hpp	src/runtime/DebugWpadInputFile.hpp	platform-compat	miscellaneous host platform contract for original Game code	f2a2482fa720511e83e4c7b10915ca14a63f3465b8ad51c7c2324b99f0966b6a
runtime/DebugWpadInputScript.cpp	src/runtime/DebugWpadInputScript.cpp	platform-compat	miscellaneous host platform contract for original Game code	7d8c6d45d23d49cfe0a9a8a287881e711d462ab77d1e68942cad3eb61af13953
runtime/DebugWpadInputScript.hpp	src/runtime/DebugWpadInputScript.hpp	platform-compat	miscellaneous host platform contract for original Game code	69acdfd006d606a5070564f3c83ca993073cd9ada773c7c46639e556c5575fdc
runtime/JAudioPlaybackService.cpp	src/runtime/JAudioPlaybackService.cpp	platform-compat	miscellaneous host platform contract for original Game code	0807a59c70704818a90a716dd6bb5943f237a9b0f9c0eaf876347ebd90d03147
runtime/JAudioPlaybackService.hpp	src/runtime/JAudioPlaybackService.hpp	platform-compat	miscellaneous host platform contract for original Game code	ac947e21a81b1f6b965f4b38ebc49fadc4467b01889933708bdfd10349dcc247
